Date,open,high,low,close,volume,dividends,stock splits
2025-12-23 00:00:00+05:30,3319.89990234375,3319.89990234375,3293.5,3310.0,2365420,0.0,0.0
2025-12-24 00:00:00+05:30,3304.10009765625,3327.10009765625,3296.10009765625,3319.0,1367708,0.0,0.0
2025-12-25 00:00:00+05:30,3319.0,3319.0,3319.0,3319.0,0,0.0,0.0
2025-12-26 00:00:00+05:30,3313.10009765625,3320.0,3271.800048828125,3280.0,1176664,0.0,0.0
2025-12-29 00:00:00+05:30,3280.0,3288.0,3242.89990234375,3251.5,2079473,0.0,0.0
2025-12-30 00:00:00+05:30,3250.0,3267.5,3239.5,3246.800048828125,2807593,0.0,0.0
2025-12-31 00:00:00+05:30,3240.0,3246.0,3198.5,3206.199951171875,3362432,0.0,0.0
