Date,open,high,low,close,volume,dividends,stock splits
2025-12-25 00:00:00+05:30,1558.199951171875,1558.199951171875,1558.199951171875,1558.199951171875,0,0.0,0.0
2025-12-26 00:00:00+05:30,1554.699951171875,1561.0,1554.300048828125,1559.199951171875,2311495,0.0,0.0
2025-12-29 00:00:00+05:30,1554.9000244140625,1558.0999755859375,1543.5999755859375,1545.5999755859375,5972105,0.0,0.0
2025-12-30 00:00:00+05:30,1547.0,1553.5999755859375,1537.800048828125,1539.800048828125,8815884,0.0,0.0
2025-12-31 00:00:00+05:30,1541.0,1577.0,1541.0,1570.4000244140625,5769632,0.0,0.0
